date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:36	90780/90780	---M-Z	200	added ('OK')	text/html	etag:%221629c-5b26b72a99eb6-gzip%22	https://motaadmin.dexignlab.com/xhtml/index.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/index.html	(from )
17:37:37	236/236	---M--	302	error ('Found')	text/html	date:Tue,%2016%20Mar%202021%2010:37:37%20GMT	https://motaadmin.dexignlab.com/robots.txt		(from )
17:37:37	387/387	---M--	200	added ('OK')	image/png	etag:%22183-5af0a8cd28144%22	https://motaadmin.dexignlab.com/xhtml/images/favicon.png	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/favicon.png	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:37	614/614	---M--	200	added ('OK')	text/css	etag:%22266-5af0a26a573a7%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:37	11508/11508	---M--	200	added ('OK')	text/css	etag:%222cf4-5af0a1feeda35%22	https://motaadmin.dexignlab.com/xhtml/vendor/chartist/css/chartist.min.css	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/vendor/chartist/css/chartist.min.css	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:37	10722/10722	---M--	200	added ('OK')	text/css	etag:%2229e2-5af0a2bccee80%22	https://motaadmin.dexignlab.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:38	1014932/1014932	---M--	200	added ('OK')	text/css	etag:%22f7c94-5b26b6def98bd%22	https://motaadmin.dexignlab.com/xhtml/css/style.css	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/css/style.css	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:38	22357/22357	---MCZ	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2006:37:30%20GMT	https://cdn.lineicons.com/2.0/LineIcons.css	E:/xampp/htdocs/testprojek/cdn.lineicons.com/2.0/LineIcons.css	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	1091/1091	---M--	200	added ('OK')	image/png	etag:%22443-5af0a8cdea93f%22	https://motaadmin.dexignlab.com/xhtml/images/logo-white.png	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/logo-white.png	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	827/827	---M--	200	added ('OK')	image/png	etag:%2233b-5af0a8cda9794%22	https://motaadmin.dexignlab.com/xhtml/images/logo-text.png	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/logo-text.png	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	4402/4402	---M--	200	added ('OK')	image/jpeg	etag:%221132-5af0a8cfaf0d7%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/1.jpg	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/avatar/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	4863/4863	---M--	200	added ('OK')	image/jpeg	etag:%2212ff-5af0a8d057827%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/2.jpg	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/avatar/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	3923/3923	---M--	200	added ('OK')	image/jpeg	etag:%22f53-5af0a8d0ee103%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/3.jpg	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/avatar/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:39	4429/4429	---M--	200	added ('OK')	image/jpeg	etag:%22114d-5af0a8d182fd3%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/4.jpg	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/avatar/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:40	4607/4607	---M--	200	added ('OK')	image/jpeg	etag:%2211ff-5af0a8d21719f%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/5.jpg	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/images/avatar/5.jpg	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:40	90850/90850	---M-Z	200	added ('OK')	text/html	etag:%22162e2-5b26b72b50361-gzip%22	https://motaadmin.dexignlab.com/xhtml/index-2.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/index-2.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:40	76219/76219	---M-Z	200	added ('OK')	text/html	etag:%22129bb-5b26b718731ab-gzip%22	https://motaadmin.dexignlab.com/xhtml/index-3.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/index-3.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:40	76221/76221	---M-Z	200	added ('OK')	text/html	etag:%22129bd-5b26b71906671-gzip%22	https://motaadmin.dexignlab.com/xhtml/index-4.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/index-4.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:41	98612/98612	---M-Z	200	added ('OK')	text/html	etag:%2218134-5b26b71a526f3-gzip%22	https://motaadmin.dexignlab.com/xhtml/app-profile.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/app-profile.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
